SITE_ID,DESCRIPTION,LONGITUDE,LATITUDE,AADT,TDIST,PERCENT_HV,RSECT_ID,ROAD_NAME,TDIST_START,TDIST_END
110077,"McHugh Rd, 200m east of Corduroy Ck",145.5163103,-17.51131636,390,0.6,28.02,6404,EAST EVELYN ROAD,0,10.723
111646,Millaa Millaa Golf Club,145.6026235,-17.51677595,1962,1.3,20.68,641,MILLAA MILLAA - MALANDA ROAD,0,3.27
111509,Williams Ceek - Millaa Millaa\Malanda Rd,145.5930602,-17.37345474,3050,20.29,15.95,641,MILLAA MILLAA - MALANDA ROAD,3.27,22.65
111553,Hemmings Creek,145.7737099,-17.1037274,7377,0.84,6.67,642,GILLIES RANGE ROAD,0,0.92
111631,Alley Creek,145.780204,-17.099481,4541,1.081,9.94,642,GILLIES RANGE ROAD,0.92,3.09
110365,100m west of Goldsborough Rd,145.7484433,-17.14206018,3021,6.595,6.64,642,GILLIES RANGE ROAD,3.09,10.002
110024,100m east of Boar Pocket Rd,145.6650271,-17.22189728,2234,30.275,8.84,642,GILLIES RANGE ROAD,10.002,39.829
110372,800m east of East Barron River Bridge,145.5496368,-17.26839739,4292,47.209,6.76,642,GILLIES RANGE ROAD,39.829,53.483
111510,Priors Creek - Louise St (Atherton),145.4837829,-17.2644699,8106,55.086,3.25,642,GILLIES RANGE ROAD,53.483,55.726
111540,100m West of Marks Lane,145.516645,-17.24308497,1086,3.1,8.64,6425,TINAROO FALLS DAM ROAD,0,3.26
111617,100m East of Marks Lane,145.5186686,-17.24213318,1629,3.34,13.86,6425,TINAROO FALLS DAM ROAD,3.26,7.39
110511,3km west of Tinaroo Dam,145.5494412,-17.21284891,1295,8.94,7.76,6425,TINAROO FALLS DAM ROAD,7.39,14.94
111608,WiM Site Lake Eacham,145.6225089,-17.30299799,1848,9.14,10.52,643,MALANDA - LAKE BARRINE ROAD,0,12.09
111554,Gardner Creek,145.655095,-17.3429371,156,2.68,10.94,6431,TOPAZ ROAD,0,16.917
111628,100m west of Highway,145.7741756,-17.09717273,0,0.1,,644,GORDONVALE CONNECTION ROAD,0,0.89
111581,Showgrounds - 50m west of Mary St,145.5916491,-17.35161151,4180,0.5,11.3,645,MALANDA - ATHERTON ROAD,0,2.285
111644,Pinks Bridge,145.5280544,-17.29361375,3841,12,11.29,645,MALANDA - ATHERTON ROAD,2.285,14.7
110006,"Marks Lane, 1.5 km east of Kennedy Hwy",145.5092578,-17.28232351,3568,14.7,8.37,645,MALANDA - ATHERTON ROAD,14.7,16.28
110399,100m south of Stonehouse Road,145.5354188,-17.38210151,292,6.72,14.12,646,MALANDA - UPPER BARRON ROAD,0,13.52
111586,100m west of Lennon St,145.7432864,-16.93031024,23575,1,5.56,647,CAIRNS WESTERN ARTERIAL ROAD,0,1.93
111676,Pease Street,145.7403071,-16.91969226,37581,2.255,4.03,647,CAIRNS WESTERN ARTERIAL ROAD,1.93,2.383
111588,100m East of Enmore St,145.7357339,-16.9171575,29122,2.887,5.64,647,CAIRNS WESTERN ARTERIAL ROAD,2.383,3.094
110031,"Brinsmead, 300m nth of Lake Morris Road",145.714925,-16.9104702,33213,5.32,4.36,647,CAIRNS WESTERN ARTERIAL ROAD,3.094,7.216
111654,100m south of Freshwater Creek,145.7064586,-16.89431408,28589,7.524,5.22,647,CAIRNS WESTERN ARTERIAL ROAD,7.216,8.184
111681,Barron River Bridge - CWAR,145.6858179,-16.8745742,21176,10.758,6.69,647,CAIRNS WESTERN ARTERIAL ROAD,8.184,11.597
111578,100m north of Lake Placid Road,145.6935459,-16.86137407,19976,12.464,6.85,647,CAIRNS WESTERN ARTERIAL ROAD,11.597,14.082
111513,100m west of Dalgety St,145.7331424,-16.87531293,9143,3.188,3.55,6472,STRATFORD CONNECTION ROAD,0,7.264
111568,Anderson St - 100m north of Adelaide St,145.751472,-16.91389387,21559,1.35,2.97,649,ANDERSON STREET,0,1.65
111515,O.L.C. James Street.,145.7583637,-16.91016058,13563,2.2,3.55,649,ANDERSON STREET,1.65,2.53
111592,500m north of Mahogany St,145.4639137,-16.49454339,12229,4.2,5.27,6504,PORT DOUGLAS ROAD,0,5.96
111531,1 Km Sth of Cooktown Dev. Rd.,145.220578,-15.68331737,338,1,10.8,6507,SHIPTONS FLAT ROAD,0,7.57
111613,WiM Site Ponzo Road,145.391144,-16.49275906,2406,1.16,12.6,653,MOSSMAN - MT MOLLOY ROAD,0,10.622
110416,West of 9 Mile Rd,145.3823971,-16.53419585,1537,8.9,14.13,653,MOSSMAN - MT MOLLOY ROAD,10.622,19.21
110043,Mt.Molloy-100m East of Peninsula Dev.Rd.,145.3257992,-16.66307828,1022,28.394,17.77,653,MOSSMAN - MT MOLLOY ROAD,19.21,28.494
110419,At North Mossman River Bridge,145.3714646,-16.45421965,6040,0.6,6.92,655,MOSSMAN - DAINTREE ROAD,0,4.03
110012,"Rocky Pt, 2.2 km North of Bamboo Ck Rd",145.4151304,-16.39073277,2750,11.7,8.04,655,MOSSMAN - DAINTREE ROAD,4.03,17.23
111511,1 Km south of Baileys Creek Road,145.3859452,-16.29045751,1569,24.45,10.92,655,MOSSMAN - DAINTREE ROAD,17.23,25.44
111639,100M north of Baileys Ck Rd,145.3751929,-16.28112377,787,26,10.57,655,MOSSMAN - DAINTREE ROAD,25.44,35.32
110554,1.2 km from Cooktown Dev.Rd (town grid),145.2282176,-15.4758837,2124,1.2,7.99,6601,ENDEAVOUR VALLEY ROAD,0,2.75
111589,200m south of Oak Ck Rd,145.1905731,-15.47599216,1358,5.58,12.71,6601,ENDEAVOUR VALLEY ROAD,2.75,9.3
110555,1km north of Endeavour River,145.176849,-15.44194835,645,9.9,10.74,6601,ENDEAVOUR VALLEY ROAD,9.3,34.78
110559,South of Kaban Road,145.4506537,-17.51362784,819,6.8,11.86,6605,TUMOULIN ROAD,0,19.636
111582,100m west of Ascham Street,145.4836671,-17.60886788,3212,20.4,8.29,6605,TUMOULIN ROAD,19.636,21.367
110430,300m east of Mareeba Dimbulah Rd,145.4271989,-17.01003505,2774,0.3,17.07,662,MAREEBA CONNECTION ROAD,0,0.8
110435,Piebald Creek,145.4712918,-17.27735011,3659,1.1,7.9,663,ATHERTON - HERBERTON ROAD,0,2.72
110745,100m south of Cherry Tree Creek,145.4120159,-17.35131389,2049,13.131,9.08,663,ATHERTON - HERBERTON ROAD,2.72,17.021
111512,Wild River Bridge,145.3841051,-17.38170184,1967,18.16,6.08,663,ATHERTON - HERBERTON ROAD,17.021,18.41
110753,1km east of Watsonville,145.3208857,-17.38202464,379,9.6,14.22,6632,HERBERTON - PETFORD ROAD,0,10.681
110754,400m east of Tin Battery,145.2257253,-17.39585779,159,21,19.88,6632,HERBERTON - PETFORD ROAD,10.681,27.36
110567,100m south of Burke Dev.Rd(Norman-Dimbul,144.9378131,-17.3552528,28,68.01,9.84,6632,HERBERTON - PETFORD ROAD,27.36,69.63
111620,100m south of Herberton Street,145.4231501,-17.00032492,12923,1.5,6.96,664,MAREEBA - DIMBULAH ROAD,0,3.4
110448,Mareeba Cemetry,145.4016736,-16.99406733,4613,5.56,9.75,664,MAREEBA - DIMBULAH ROAD,3.4,7.032
111488,Arriga Coverage site,145.3262228,-17.03983704,1590,16.2,15.92,664,MAREEBA - DIMBULAH ROAD,7.032,18.202
110451,Mutchilba,145.2957338,-17.11155972,1182,26.2,17.01,664,MAREEBA - DIMBULAH ROAD,18.202,48.05
111530,100m West of Kennedy Hwy,145.4727903,-17.45975971,470,0.1,11.58,665,LONGLANDS GAP - HERBERTON ROAD,0,10.97
111555,100m East of William St,145.3860736,-17.38419111,1960,15,6.11,665,LONGLANDS GAP - HERBERTON ROAD,10.97,15.1
110713,Alpin Rd 100m west of Waiben Esplanade,142.2201319,-10.57497235,1421,1.1,4.87,669,THURSDAY ISLAND ROAD,0,4.73
110572,Reservoir Hill (W of Georgetown),143.5954969,-18.58155001,129,1.2,25.69,6704,FORSAYTH ROAD,0,40.445
100078,North of Thorntonia - Yelvertoft T/O,138.8516493,-19.54705449,46,124.5,18.23,6801,GREGORY DOWNS - CAMOOWEAL ROAD,0,129.48
100079,50metres north of Int 15B/6801,138.1425158,-19.91485922,15,218.09,22.29,6801,GREGORY DOWNS - CAMOOWEAL ROAD,129.48,219.15
40225,7001-20km South of Bulloo Dev Rd,144.9171627,-28.31559235,8,19.92,16.99,7001,HUNGERFORD ROAD,0,117.23
40215,7003-7km South of Diamantina Dev Rd 93B,144.2529822,-26.67383862,66,6.99,29.07,7003,QUILPIE - THARGOMINDAH ROAD,0,31.3
40229,7003-5.55km North of Eulo-Toompine Rd,144.3555535,-27.48495266,35,104.42,25.04,7003,QUILPIE - THARGOMINDAH ROAD,31.3,109.96
40536,7003-14.93km North of Int 94A & 7003,143.9630525,-27.88355723,17,170.31,21.7,7003,QUILPIE - THARGOMINDAH ROAD,109.96,184.98
40217,7101-5.72km N of Diamantina Dev Rd 93A,144.4013923,-26.55187025,15,5.72,33.1,7101,QUILPIE - ADAVALE ROAD,0,85.18
70070,0.8km south of intersect Isisford Rd,145.3668596,-24.46144757,13,0.8,59.12,7103,BLACKALL - ADAVALE ROAD,0,113.74
40537,7103-3km North of McKinlay St (Adavale),144.5642909,-25.87921116,8,202.88,37.4,7103,BLACKALL - ADAVALE ROAD,113.74,210.71
70163,10.18km North of Isisford,144.4812439,-24.18201603,55,10.18,18.5,715,ISISFORD - ILFRACOMBE ROAD,0,10.18
70064,2.34km south of intersect. with Hwy,144.5114667,-23.51133348,80,86.86,24.13,715,ISISFORD - ILFRACOMBE ROAD,10.18,89.2
70065,12km east of Isisford,144.5431017,-24.23241218,38,12.01,26.69,716,ISISFORD - BLACKALL ROAD,0,81.142
70012,13.89km west of Blackall,145.3518087,-24.45460397,69,108.11,16.33,716,ISISFORD - BLACKALL ROAD,81.142,121.998
70158,1.81km from int Isisford - Blackall Rd,144.4704694,-24.28119302,28,1.81,27.1,7165,ISISFORD - EMMET ROAD,0,46.91
70066,2.26km south of Jundah,143.0753077,-24.84009875,34,2.26,33.44,717,JUNDAH - QUILPIE ROAD,0,102.71
100034,24.85km north of Int 15A/7708,140.3400169,-20.91679733,64,24.85,42.43,7708,CLONCURRY - DAJARRA ROAD,0,100.6
100180,300metres north of Duchess railway track,139.8662952,-21.35309405,18,109.6,40.39,7708,CLONCURRY - DAJARRA ROAD,100.6,169.08
100076,1.5km south of 15A/15B/7709 intersection,139.4932357,-20.73655765,5297,1.5,8.49,7709,MT ISA - DUCHESS ROAD,0,2.38
100085,Lagoon Creek Bridge,139.4974916,-20.75762742,295,3.8,15.29,7709,MT ISA - DUCHESS ROAD,2.38,4.72
100043,9km North of Julia Creek,141.6520374,-20.59702587,79,9,47.8,78A,WILLS DEV ROAD,0,105.952
100038,3km east of Int 78A/89A,140.365842,-19.24927394,33,229.97,38.2,78A,WILLS DEV ROAD,105.952,232.978
100023,13km west of Burke and Wills Junction,140.2407253,-19.1845091,101,245.74,29.12,78A,WILLS DEV ROAD,232.978,380.228
100177,550 metres south of Black Gully,139.2569318,-18.14888459,74,439.23,30.51,78A,WILLS DEV ROAD,380.228,473.448
100024,12km south of Bourketown,139.4590532,-17.79369107,95,488.064,27.78,78A,WILLS DEV ROAD,473.448,499.408
40390,79A-14.6km West of Congie Rd,143.5209863,-26.63923653,62,42.85,49.27,79A,COOPER DEV ROAD,0,69.4
40538,79A-8.16km S/W of Webber St (Eromanga),143.2172209,-26.69536481,37,75.57,44.26,79A,COOPER DEV ROAD,69.4,185.71
111594,Gordon Creek - Cairns,145.7463839,-16.95375913,33880,0.01,0,809,MULGRAVE ROAD,0,0.49
111595,Clarke Creek - Cairns City,145.7385825,-16.94641235,36780,1.175,3.9,809,MULGRAVE ROAD,0.49,1.62
111583,Chinamans Creek - Mulgrave Road,145.7446169,-16.93886881,40838,2.355,3.81,809,MULGRAVE ROAD,1.62,2.57
110020,"Moody's Ck, 300m North of McCoombe St",145.7491471,-16.93718123,34433,2.87,3.66,809,MULGRAVE ROAD,2.57,3.61
111629,100m south of Brown St,145.7587319,-16.92897225,25990,3.429,3.04,809,MULGRAVE ROAD,3.61,4.21
111518,100m North of Aumuller St,145.761919,-16.926776,25944,4.719,3.04,809,MULGRAVE ROAD,4.21,5.93
70189,Approx 8.0km west of Morney turn-off,141.5908572,-25.44862509,42,7.98,28.25,80A,BIRDSVILLE DEV ROAD,0,91.19
70156,At Dumry Sandhill (Dion's Look-out T/O),140.894127,-25.711302,42,91.19,24.8,80A,BIRDSVILLE DEV ROAD,91.19,265.54
111643,Draper St Counting Site,145.7744863,-16.93360817,21481,0.235,5.68,810,PORT CONNECTION ROAD,0,0.36
111642,100m south of Bunda Street,145.774465,-16.93193582,19380,0.505,5.28,810,PORT CONNECTION ROAD,0.36,1.9
111622,100m east of Bruce Hwy,145.7702246,-17.05117162,2211,0.2,7.58,8101,PINE CREEK - YARRABAH ROAD,0,2.835
110041,"Simmonds Ck, 100m east of Crossland Rd",145.7953117,-17.05080945,1886,2.94,6.45,8101,PINE CREEK - YARRABAH ROAD,2.835,16.721
110577,Hills Ck.,145.8168188,-16.9403015,1172,17.02,5.87,8101,PINE CREEK - YARRABAH ROAD,16.721,27.194
111533,200m East of Bruce Hwy,146.0296868,-17.74838004,1230,0.2,13.68,8106,KURRIMINE BEACH ROAD,0,9.93
110586,1km east of Bruce Hwy (Ingham-Innisfail),146.0161981,-17.81001438,2002,1,11.94,8108,EL ARISH - MISSION BEACH ROAD,0,5.554
111535,200m West of Tully\Mission Bch Rd,146.089589,-17.87027158,1412,13.7,11.38,8108,EL ARISH - MISSION BEACH ROAD,5.554,13.993
111536,200m East of Tully\Mission Bch Rd,146.094243,-17.8709594,3669,14.2,6.55,8108,EL ARISH - MISSION BEACH ROAD,13.993,18.408
111567,Mourilyan Hbr Rd - 800m Est of Bruce Hwy,146.046304,-17.5866832,1970,0.8,17.5,814,MOURILYAN HARBOUR ROAD,0,9.175
70051,28km south of Bedourie,139.593708,-24.791242,37,29.4,39.83,81A,EYRE DEV ROAD,0,162.89
70157,Birdsville Racetrack towards SA border,139.278998,-25.909838,131,3.3,21.2,81B,EYRE DEV ROAD,0,13.5
92212,Banyan Ck,145.9558918,-17.91288989,2484,1.123,11.07,8202,TULLY - MISSION BEACH ROAD,0,4.086
91481,260m E of Limbo Ck (Licuala N. Pk. T/O),146.0733075,-17.91324194,2245,16.75,11.38,8202,TULLY - MISSION BEACH ROAD,4.086,17.89
91709,300m North of Webb Rd (Wongaling Beach),146.0916381,-17.90160197,3169,19.59,7.16,8202,TULLY - MISSION BEACH ROAD,17.89,21.45
111537,300m Sth of El Arish - Mission Bch Rd,146.0920091,-17.87284833,4380,22.8,6.73,8202,TULLY - MISSION BEACH ROAD,21.45,23.03
91412,1.3km West of Bruce Highway Adj to OLC,145.9574896,-17.98232013,887,1.975,10.99,8204,TULLY - HULL ROAD,0,13.082
91413,Wongaling Bch - South Mission Bch Rd,146.0906311,-17.93272546,2224,2.67,7.17,8206,SOUTH MISSION BEACH ROAD,0,3.35
91414,150m West of Menzies St (Garbutt Park),146.1675991,-18.65038903,4515,0.8,6.92,8208,INGHAM - FORREST BEACH ROAD,0,2.5
91415,Forrest Beach Road Permanent Counter.,146.2170116,-18.66125294,1563,6.9,8.14,8208,INGHAM - FORREST BEACH ROAD,2.5,18.85
91416,Adj to Golden Fleece Depot Ingham,146.1667273,-18.6393591,1141,0.38,8.73,824,INGHAM - HALIFAX - BEMERSIDE ROAD,0,1
90082,Forresthome,146.2266473,-18.59208049,498,9.04,12.47,824,INGHAM - HALIFAX - BEMERSIDE ROAD,1,14.7
90084,150m West of QR OLC Bemerside,146.2197157,-18.57449942,902,24.677,10.8,824,INGHAM - HALIFAX - BEMERSIDE ROAD,14.7,26.927
91417,Dungeness Creek 1.7km west of Lucinda,146.3320311,-18.53932999,1038,7.343,9.73,8241,HALIFAX - LUCINDA POINT ROAD,0,9.113
82701,East of Cattle Creek,148.637468,-21.604483,763,7.265,24.62,82A,SUTTOR DEV ROAD,0,52.893
80183,50m West of Isaacs River Bridge,148.139498,-21.56162,320,69.281,45.26,82A,SUTTOR DEV ROAD,52.893,69.957
82801,Floodway West of North Goonyella,147.986731,-21.518493,25,86.132,29.11,82A,SUTTOR DEV ROAD,69.957,121.919
90064,150m South of Bowen Developmental Road,147.341741,-21.387198,29,161.712,26.69,82A,SUTTOR DEV ROAD,121.919,161.862
92244,Stuart Dr 170m West of Hynch St,146.8232679,-19.3293422,7533,2.35,11.57,830,TOWNSVILLE CONNECTION ROAD,0,3.518
92191,Stuart Dr 100m West of Edison St,146.817015,-19.32197535,11514,3.405,8.94,830,TOWNSVILLE CONNECTION ROAD,3.518,4.2
90306,400m from University Rd intersection,146.8105176,-19.31461627,15516,4.465,8.31,830,TOWNSVILLE CONNECTION ROAD,4.2,5.19
90071,Between Kokoda St & Ross River Bridge,146.8027721,-19.30585394,21922,5.73,5.81,830,TOWNSVILLE CONNECTION ROAD,5.19,6.595
90014,"Bowen Rd, 200m North of Love Lane",146.798102,-19.29741072,19399,6.785,7.79,830,TOWNSVILLE CONNECTION ROAD,6.595,7.7
91533,C.Towers Rd 50m N of Townsend St,146.797099,-19.28562455,19617,8.165,6.58,830,TOWNSVILLE CONNECTION ROAD,7.7,9.865
90072,"Abbott St, 750m north of Bruce Hwy",146.8222563,-19.31264581,3861,0.433,19.27,831,SOUTH TOWNSVILLE ROAD,0,1.733
90016,Abbott St 500m North of Oonoonba Road,146.8175454,-19.29747782,6904,2.183,9.99,831,SOUTH TOWNSVILLE ROAD,1.733,2.803
91418,300m South of Rooney's Bridge.,146.8145716,-19.28746372,17030,3.335,8,831,SOUTH TOWNSVILLE ROAD,2.803,4.413
90081,"Railway Ave, 50m Sth of Ninth St",146.8156025,-19.27619162,19226,4.608,6.71,831,SOUTH TOWNSVILLE ROAD,4.413,5.153
91450,300m Sth of Mt Low Parkway O'pass,146.668218,-19.241744,13672,0.473,12.86,832,NORTH TOWNSVILLE ROAD,0,1.182
92237,Woolcock Street Opposite BP,146.6772055,-19.24547935,18712,1.5,9.08,832,NORTH TOWNSVILLE ROAD,1.182,1.997
92184,Woolcock Street 480m Nth Holcim Quarry,146.6911669,-19.25384715,18877,3.24,8.78,832,NORTH TOWNSVILLE ROAD,1.997,4.744
92199,Woolcock St Adj Blakey St,146.7544836,-19.26774517,17938,10.238,9.4,832,NORTH TOWNSVILLE ROAD,4.744,10.847
91473,Woolcock St Adj Cardwell St,146.7643083,-19.2687189,21225,11.28,10.73,832,NORTH TOWNSVILLE ROAD,10.847,12.447
91542,Woolcock St 430m E Dalrymple Rd,146.7795473,-19.26988622,42268,12.895,6.58,832,NORTH TOWNSVILLE ROAD,12.447,13.167
90354,"Woolcock St, between Hugh St & Kings Rd",146.7868714,-19.27056319,29094,13.667,10.68,832,NORTH TOWNSVILLE ROAD,13.167,15.517
90352,Boundary St (Adjacent Civic Theatre),146.8105174,-19.27209555,13176,16.18,12.85,832,NORTH TOWNSVILLE ROAD,15.517,16.635
90027,"Boundary St,100m West of Seventh Ave",146.8296779,-19.26839318,2997,18.265,24.3,832,NORTH TOWNSVILLE ROAD,16.635,18.841
91544,Saunders St Rail Overpass,146.8174275,-19.26666051,18409,0.64,6.44,833,NORTH WARD ROAD,0,0.821
91537,Denham St Bridge (Ross Ck),146.8191958,-19.26072245,17256,1.374,4.65,833,NORTH WARD ROAD,0.821,1.594
91539,Eyre St Btw Liechhardt and Gregory Sts,146.8138611,-19.25237605,14886,2.547,4.65,833,NORTH WARD ROAD,1.594,2.663
91595,Warburton St btw Redpath & Landsborough,146.806123,-19.24767519,14715,3.513,5.08,833,NORTH WARD ROAD,2.663,4.683
90094,Bundock St btwn Evans and St Johns St,146.7898894,-19.25024309,29151,5.502,3.27,833,NORTH WARD ROAD,4.683,6.383
91598,Percy St Adj Matsumoto Karate,146.7870201,-19.25848022,22821,6.483,4.8,833,NORTH WARD ROAD,6.383,7.472
91714,30m North of TCC Works Depot.,146.7828911,-19.2675026,23727,7.602,5.31,833,NORTH WARD ROAD,7.472,7.913
90032,Main Dalrymple Rd east of Nathan St,146.7620601,-19.27877772,27145,1.83,4.78,835,GARBUTT - UPPER ROSS ROAD,0,2.07
90372,300m East of Banfield Drive,146.7587082,-19.28082633,30023,2.25,4.29,835,GARBUTT - UPPER ROSS ROAD,2.07,3.235
90030,Main Dalrymple Rd near Thuringowa Dr,146.741937,-19.28727969,33106,4.2,6.1,835,GARBUTT - UPPER ROSS ROAD,3.235,4.23
92246,Th'gowa Dr Bet Greenwood Dr & Mill Dr,146.7400326,-19.29005217,19064,4.675,6.49,835,GARBUTT - UPPER ROSS ROAD,4.23,5.1
91560,Thuringowa Drv 300m Nth of Burnda St,146.73657,-19.29615984,20111,5.5,5.7,835,GARBUTT - UPPER ROSS ROAD,5.1,5.913
91527,835 Thuringowa Dr 100m Nth Carthew St,146.729804,-19.31254441,25946,7.375,5.25,835,GARBUTT - UPPER ROSS ROAD,5.913,7.81
90029,Riverway Dr 150m Sth of Pioneer Dr,146.7281729,-19.32169132,30366,8.42,2.75,835,GARBUTT - UPPER ROSS ROAD,7.81,9.475
92231,835 Riverway Drv outside Caltex Servo,146.7276411,-19.33100147,30016,9.475,6.42,835,GARBUTT - UPPER ROSS ROAD,9.475,9.647
91587,200m N of Golloglys Lane,146.7278575,-19.33882742,20892,10.36,6.1,835,GARBUTT - UPPER ROSS ROAD,9.647,10.544
91597,835 130m Nth of Dollview Ave,146.72909,-19.34674445,18948,11.254,2.75,835,GARBUTT - UPPER ROSS ROAD,10.544,13.58
92131,Riverway Drv 200m North of Yvette St,146.7301472,-19.3869829,8700,15.8,6.73,835,GARBUTT - UPPER ROSS ROAD,13.58,17.69
92041,TRACS:100m Sth of Riverside Blvd,146.7586203,-19.31846637,17293,0.704,4.3,837,ANGUS SMITH DRIVE CONNECTION ROAD,0,0.989
92056,Discovery Drive adj CSIRO,146.7652869,-19.31850748,9013,0.2,5.11,839,DISCOVERY DRIVE CONNECTION ROAD,0,0.293
91554,Herveys Range Rd Opposite Substation,146.7183818,-19.31982726,15963,1.129,2.01,83A,HERVEYS RANGE DEV ROAD,0,1.38
90013,400m East of Golf Links Dr,146.7125425,-19.31937944,13686,1.75,4.94,83A,HERVEYS RANGE DEV ROAD,1.38,2
92238,Herveys Range Rd 100m E St Andrews Cl,146.7074167,-19.32045824,11580,2.309,7.49,83A,HERVEYS RANGE DEV ROAD,2,2.463
92223,300m East Kalynda Parade,146.6924656,-19.31787074,12032,3.99,5.26,83A,HERVEYS RANGE DEV ROAD,2.463,4.5
91459,300m East of Gumlow Rd,146.6828534,-19.31903408,7311,5.02,5.37,83A,HERVEYS RANGE DEV ROAD,4.5,9.74
91461,100m West of West Rd,146.6204942,-19.32194067,4921,11.75,9.85,83A,HERVEYS RANGE DEV ROAD,9.74,13.87
90065,100m West of Rupertswood Dr,146.6000694,-19.31718943,1413,13.99,17.95,83A,HERVEYS RANGE DEV ROAD,13.87,16.99
90066,300m West of Black River Rd,146.5693819,-19.31696776,1101,17.3,13.77,83A,HERVEYS RANGE DEV ROAD,16.99,31.93
91464,350m East of Keelbottom Creek Bridge,146.345874,-19.49349985,222,52.38,28.33,83A,HERVEYS RANGE DEV ROAD,31.93,64.73
91424,Boundary Ck East (Paynes Lagoon Station),146.1101257,-19.46108121,156,79.64,31.23,83A,HERVEYS RANGE DEV ROAD,64.73,124.69
92188,Nathan St 150m sth of Ross River,146.7621644,-19.31113598,33705,0.684,5.36,840,DOUGLAS - GARBUTT ROAD,0,2.143
92202,Nathan St Sth of Pixley Cr,146.760414,-19.28543053,24221,3.585,6.96,840,DOUGLAS - GARBUTT ROAD,2.143,4.142
92190,Duckworth St Btwn Hugh Ryan and Civil St,146.760004,-19.27000937,19811,5.288,10.97,840,DOUGLAS - GARBUTT ROAD,4.142,5.462
92206,WiM Site Townsville Port,146.841238,-19.28216883,2557,5.43,31.85,841,TOWNSVILLE PORT ROAD,0,7.336
92236,841 60m Sth of Archer Street,146.8355062,-19.26441634,4403,7.709,25.53,841,TOWNSVILLE PORT ROAD,7.336,7.811
92196,250m Nth of River Boulevard,146.8155652,-19.29449469,9523,2.607,2.59,842,ABBOTT STREET CONNECTION ROAD,0,2.959
100025,2km west of Int 89B/84A,141.1696832,-17.45134177,243,2.08,24.39,84A,KARUMBA DEVELOPMENTAL ROAD,0,8.83
100108,South of Karumba Point T/O,140.9210418,-17.45028594,240,30,25.63,84A,KARUMBA DEVELOPMENTAL ROAD,8.83,36.38
100108,South of Karumba Point T/O,140.9210418,-17.45028594,220,30,32.95,84A,KARUMBA DEVELOPMENTAL ROAD,36.38,41.02
82802,South of Simpsons Road,148.593029,-20.308032,1812,5.755,10.24,8501,GREGORY - CANNON VALLEY ROAD,0,8.186
80269,South of Crofton Creek,148.650942,-20.322706,3221,13.869,9.6,8501,GREGORY - CANNON VALLEY ROAD,8.186,14.114
83116,Mackay - Bucasia Road to Richmond Road,149.147036,-21.083433,3328,0.992,7.94,8506,MACKAY - HABANA ROAD,0,1.208
82716,North of Nindaroo Township,149.131591,-21.0618,1019,4.556,7.29,8506,MACKAY - HABANA ROAD,1.208,9.908
82803,West of Bells Creek Bridge,149.22891,-21.406063,3159,1.976,10.58,8509,SARINA - COAST ROAD,0,4.494
80189,Sarina Beach Rd - West of Campwin Beach,149.30138,-21.385711,1760,11.672,18.94,8509,SARINA - COAST ROAD,4.494,13.042
82888,Bruce Highway - Conway Road,148.621711,-20.376882,7018,5.298,13.91,851,PROSERPINE - SHUTE HARBOUR ROAD,0,5.564
83048,Conway Rd to Cannonvalley Rd,148.652329,-20.325078,7490,13.188,8.59,851,PROSERPINE - SHUTE HARBOUR ROAD,5.564,13.44
80021,West of Cannonvale,148.655574,-20.31581,10382,14.27,10.54,851,PROSERPINE - SHUTE HARBOUR ROAD,13.44,15.276
83222,Riordonvale Road - William Murray Drive,148.674001,-20.294142,12562,17.405,12.1,851,PROSERPINE - SHUTE HARBOUR ROAD,15.276,18.036
83114,William Murray Drive - Stewart Drive,148.690767,-20.279944,24630,19.85,17.74,851,PROSERPINE - SHUTE HARBOUR ROAD,18.036,20.501
80178,Jones Road - West of Airlie,148.705966,-20.272373,15026,21.821,11.8,851,PROSERPINE - SHUTE HARBOUR ROAD,20.501,23.209
83229,Waterson Way (Airlie Loop Road),148.715804,-20.272155,6875,23.75,7.14,851,PROSERPINE - SHUTE HARBOUR ROAD,23.209,24.555
80177,Coconut Grove - Jubilee Pocket Road,148.7232602,-20.27307216,10297,24.954,8.63,851,PROSERPINE - SHUTE HARBOUR ROAD,24.555,26.023
80181,Jubilee Pocket Road - Mandalay Turnoff,148.731155,-20.281143,6493,26.109,8.14,851,PROSERPINE - SHUTE HARBOUR ROAD,26.023,27.25
82848,West of Shute Harbour Airport,148.751596,-20.27444,2089,29.881,12.56,851,PROSERPINE - SHUTE HARBOUR ROAD,27.25,34.192
82812,West of Grasstree Beach Road,149.198675,-21.322821,4345,0.661,8.34,852,HAY POINT ROAD,0,1.834
82815,East of Bensons Road,149.247463,-21.301141,3393,7.358,26.87,852,HAY POINT ROAD,1.834,13.86
82804,East of Jolimont Creek Bridge,148.841981,-20.952495,313,1.612,21.93,854,MT. OSSA - SEAFORTH ROAD,0,15.476
82849,Bruce Highway to Yakapari - Habana TO,149.010621,-21.065126,2135,0.46,8.55,855,YAKAPARI - SEAFORTH ROAD,0,1.42
82805,East of Constant Creek,148.991909,-21.044105,2121,3.998,7.95,855,YAKAPARI - SEAFORTH ROAD,1.42,23.25
80150,Yakapari - Habana Road  Start of Bitumen,149.028682,-21.034867,179,3.803,10.06,8554,YAKAPARI - HABANA ROAD,0,11.265
